subject_id,baseline_readiness,motivation,resource_access,propensity,assigned,received_service,expected_y0,expected_y1,y0,y1,observed_outcome,true_effect,observed,is_synthetic
SYN-00231,74.83828919979453,0.6661739492104477,0.4361283768234092,0.7702103752780435,True,True,73.71879308084365,76.89768749021377,68.70231312574876,71.88120753511888,71.88120753511888,3.17889440937011,True,True
SYN-00232,44.88799584590964,0.8481210196260226,0.10103686308115578,0.45836526121893717,False,False,54.36631290917407,58.13881812436535,58.281381108898785,62.05388632409007,58.281381108898785,3.7725052151912775,False,True
SYN-00233,35.910392997155476,0.8015143905839058,0.41115120480937173,0.410542142242746,False,False,49.398475392059794,52.68250578013769,50.10451953279681,53.3885499208747,50.10451953279681,3.284030388077895,True,True
SYN-00234,40.768205003100974,0.6720238422762373,0.827049707036062,0.5092363803900455,True,True,53.18372281836978,55.77916017895381,46.57157819459907,49.1670155551831,49.1670155551831,2.5954373605840257,True,True
SYN-00235,59.782352127700484,0.5273857597129541,0.23622089950468672,0.5359088950489069,False,False,62.02249855872769,65.43186008932713,62.35707562485241,65.76643715545185,62.35707562485241,3.4093615305994467,True,True
SYN-00236,39.533008242147,0.0686620114861386,0.02050992968057974,0.16116806403760686,False,False,44.32779116800698,47.83135727922918,46.555144061823846,50.058710173046045,46.555144061823846,3.5035661112222,True,True
SYN-00237,57.378149188301535,0.7155508356247916,0.5241834611375434,0.640401704913399,True,True,63.116937501944506,66.18843772805059,68.2660265023641,71.33752672847018,71.33752672847018,3.071500226106081,True,True
SYN-00238,44.82725848070959,0.22713892631020716,0.9249041101010684,0.41104398388571256,True,True,52.65444586334716,54.880659161350664,55.167357560577734,57.393570858581235,57.393570858581235,2.226213298003501,True,True
SYN-00239,36.013543815379585,0.9017950789245768,0.1433325491059747,0.3899080798995416,False,False,49.19649430781725,52.93239302362058,51.22363112192466,54.95952983772799,51.22363112192466,3.7358987158033266,True,True
SYN-00240,73.79548683220239,0.3461551676016469,0.10021905732322756,0.5939278056900454,True,True,69.13718401103763,72.65993300885361,71.67615087461752,75.1988998724335,75.1988998724335,3.5227489978159823,True,True
SYN-00241,63.577036782499405,0.38347449280875967,0.5707406244737084,0.5986504086640696,True,True,64.67583234898953,67.51145865868335,64.10436771140176,66.93999402109559,66.93999402109559,2.8356263096938172,True,True
SYN-00242,66.15841845568973,0.6664012465283762,0.6075428630480311,0.725820408328847,True,True,68.76435342061747,71.6862397493096,64.66690405860584,67.58879038729798,67.58879038729798,2.9218863286921413,True,True
SYN-00243,56.141704219008595,0.670652069021907,0.1769353959962029,0.535340135835699,True,True,60.565065878515654,64.1349888190323,57.30528754122308,60.87521048173973,60.87521048173973,3.569922940516649,True,True
SYN-00244,64.90540319302885,0.051834171914935334,0.6397418146260797,0.5060652111614384,False,False,63.16215270929255,65.72845707331089,65.01785224643044,67.58415661044877,65.01785224643044,2.566304364018348,True,True
SYN-00245,41.465327571569574,0.9979168583146267,0.1938321461139092,0.4968160329620608,True,True,53.71112637249287,57.41933658247932,61.2866879414974,64.99489815148384,64.99489815148384,3.7082102099864493,True,True
SYN-00246,41.18573833436464,0.8573311072835199,0.13507595345779222,0.4282299075150321,True,True,52.16968258943635,55.89573421289142,48.50008380029047,52.22613542374554,52.22613542374554,3.726051623455072,True,True
SYN-00247,73.23552668306134,0.9926729421973678,0.5817500352600807,0.8529819659847282,True,True,75.87147602260914,78.9951874408177,76.93151270017343,80.05522411838199,80.05522411838199,3.123711418208563,True,True
SYN-00248,40.68349640996366,0.8182052358986656,0.917392162214134,0.5826637811886751,False,False,54.65948320252224,57.19249757715037,51.867077730370625,54.400092104998755,51.867077730370625,2.5330143746281317,True,True
SYN-00249,36.56405586983913,0.1505818799341574,0.9808288730046585,0.3108820899438928,False,False,46.89460684688732,48.998654477347415,43.01444746977121,45.11849510023131,43.01444746977121,2.104047630460091,True,True
SYN-00250,49.24735223776826,0.7837567414407999,0.9393782316107341,0.665345182272273,True,True,60.038345812518706,62.52115683582301,58.338122081165686,60.82093310446999,60.82093310446999,2.482811023304299,True,True
SYN-00251,46.68650029968802,0.41247074813156925,0.8190514577685927,0.47670311792601894,True,True,54.92219701092414,57.39985519833703,53.79646330368171,56.274121491094604,56.274121491094604,2.4776581874128953,True,True
SYN-00252,44.292817778306244,0.35848300208058714,0.1847073472694506,0.29883281488288194,True,True,50.397024961621554,53.79920544175767,48.65476964908143,52.05695012921755,52.05695012921755,3.4021804801361175,True,True
SYN-00253,37.516251068442806,0.13029149053122324,0.36398035662846817,0.20771583644041888,False,False,44.88381654525149,47.9029917555744,45.06319146812507,48.082366678447976,45.06319146812507,3.0191752103229095,True,True
SYN-00254,55.483974126170715,0.8644888408860801,0.3817040389310494,0.6426870127214467,False,False,62.507310064823805,65.86699842687027,58.225800370361085,61.58548873240755,58.225800370361085,3.359688362046466,True,True
SYN-00255,69.95874993580097,0.07174314280903316,0.30279041284296704,0.4945676719813149,True,True,65.25829425211477,68.33998020425483,61.759388164975874,64.84107411711594,64.84107411711594,3.0816859521400657,True,True
SYN-00256,64.89879271495955,0.11897633508706507,0.11239074283519068,0.4133974180155954,False,False,61.58558891676099,64.97649097005174,57.29534150573901,60.68624355902976,57.29534150573901,3.390902053290746,True,True
SYN-00257,37.70716380390304,0.15729759551048428,0.44375980795940495,0.22831548854552108,False,False,45.543076468458466,48.4560855542746,41.34997188418537,44.26298097000151,41.34997188418537,2.913009085816135,True,True
SYN-00258,60.71774319010129,0.6687201232194444,0.9712319787612093,0.7425925763627059,True,True,66.70122197436623,69.07873406783415,65.2326028270214,67.61011492048931,67.61011492048931,2.3775120934679084,True,True
SYN-00259,58.853061448224224,0.21314615603283116,0.163569475961181,0.3930092335780372,False,False,58.61393709345312,61.97515595752776,63.207101981053505,66.56832084512816,63.207101981053505,3.361218864074644,True,True
SYN-00260,60.0430191739886,0.5256518989948816,0.14187942204205295,0.5170197197270484,False,False,61.80069534321986,65.35070215965422,67.45804263912669,71.00804945556105,67.45804263912669,3.5500068164343617,True,True
SYN-00261,67.13478771261782,0.698098639402069,0.3704605865692936,0.7009085272586385,True,True,68.70424347469532,71.99760191454241,67.84176619358452,71.13512463343162,71.13512463343162,3.2933584398470943,True,True
SYN-00262,54.36132744206294,0.8579829804217588,0.565837774247703,0.6665202109842177,True,True,62.46207777770579,65.54231260654511,59.14046686490706,62.220701693746385,62.220701693746385,3.0802348288393246,True,True
SYN-00263,51.32808883640683,0.2653858868299509,0.5984850918956137,0.4246970722313675,False,False,55.8802852058865,58.61525051145806,43.665288740024714,46.40025404559627,43.665288740024714,2.734965305571555,True,True
SYN-00264,50.15826739256137,0.11924905249444118,0.5503751201877122,0.3500847320984362,False,False,53.75836670587127,56.49242855183692,50.5551501350469,53.289211981012556,50.5551501350469,2.734061845965652,True,True
SYN-00265,62.17055976730832,0.43424871342689797,0.2698918292668774,0.5354282563481746,False,False,62.9644208732331,66.27670748604623,59.079348322870175,62.39163493568331,59.079348322870175,3.312286612813133,True,True
SYN-00266,45.464864097508965,0.8535238708946767,0.8189897183219315,0.6255786835789788,False,False,57.65631150382597,60.35458886179041,55.027212753501146,57.72549011146559,55.027212753501146,2.6982773579644412,True,True
SYN-00267,43.192962179912655,0.32611873526900004,0.3312066029737033,0.30596479165498985,False,False,50.009201710990034,53.17545117416398,52.166720936025456,55.332970399199404,52.166720936025456,3.166249463173945,True,True
SYN-00268,59.903366057449205,0.5413306535857642,0.2698697161593854,0.5499652265119531,True,True,62.34731203066564,65.71317278321945,66.0229469985056,69.3888077510594,69.3888077510594,3.3658607525538042,True,True
SYN-00269,74.77135906953345,0.8595873733326884,0.4540546747445553,0.8194671306359499,True,True,75.29430108083646,78.54301275538597,83.62124613007272,86.86995780462223,86.86995780462223,3.2487116745495115,True,True
SYN-00270,60.664165530516414,0.8316325309023149,0.07639368899876942,0.6215401606615397,False,False,64.39034259804927,68.19156833000227,60.41078211650954,64.21200784846253,60.41078211650954,3.8012257319530036,True,True
SYN-00271,73.19156430298247,0.7308543754739443,0.7922687741624952,0.8253385091452446,True,True,74.59042689738014,77.26745092387337,74.7800137077684,77.45703773426163,77.45703773426163,2.6770240264932292,True,True
SYN-00272,62.88285029015332,0.26424632365321865,0.9286946172578002,0.6252571397758571,False,False,64.70260174685662,66.94168298279652,61.76000701871373,63.999088254653635,61.76000701871373,2.239081235939909,True,True
SYN-00273,38.3426387403522,0.1075780003440171,0.011263755458127522,0.16069353445503906,False,False,43.82839420581358,47.3652875727984,48.15987755412011,51.69677092110493,48.15987755412011,3.5368933669848173,True,True
SYN-00274,46.99799264554919,0.0034060156511894757,0.8580403904527923,0.3412463576655705,True,True,52.00810490662766,54.22274732877406,53.95892920222804,56.173571624374446,56.173571624374446,2.2146424221464063,True,True
SYN-00275,49.47826833592667,0.7843053559459026,0.036158375659467445,0.4714118757325033,True,True,56.579950768557424,60.41786588304117,58.354838234953434,62.19275334943718,62.19275334943718,3.8379151144837502,True,True
SYN-00276,40.1827563985111,0.7307612892343068,0.4946074920611252,0.45004539441631436,False,True,51.94331194115117,55.06678134767664,54.46329560407898,57.586765010604445,54.46329560407898,3.123469406525466,True,True
SYN-00277,61.664378293270325,0.8086063799648294,0.6689899017476548,0.7388302290661651,True,True,67.22665653733496,70.12747487469589,65.37997262148386,68.28079095884479,68.28079095884479,2.9008183373609326,True,True
SYN-00278,37.26148531900258,0.9890082633785542,0.6718376471150108,0.5535273740492302,False,False,52.819382152840156,55.80612981385691,49.80108491667843,52.787832577695184,49.80108491667843,2.9867476610167607,True,True
SYN-00279,56.730186852348,0.5955511569835298,0.6938993789547264,0.6273101691421586,True,True,62.414628225713344,65.17155473577301,59.951173268054234,62.708099778113905,62.708099778113905,2.7569265100596754,True,True
SYN-00280,51.258181156608856,0.30676383997839873,0.18575746624447242,0.35067935476980167,False,False,54.51495833660084,57.889704057223334,53.217952511484555,56.59269823210705,53.217952511484555,3.374745720622491,True,True
SYN-00281,57.09205909394044,0.48843962826496934,0.16304273544292047,0.47465687736366174,True,True,59.669526378952725,63.16918208992083,62.836850742582484,66.33650645355058,66.33650645355058,3.499655710968104,True,True
SYN-00282,67.22071971192315,0.33989438229601165,0.500620099251334,0.607146191307056,True,True,66.41510326812349,69.3341203103945,70.68322765197489,73.6022446942459,73.6022446942459,2.919017042271005,True,True
SYN-00283,37.08640872940033,0.08051331141631901,0.48148827198458044,0.20965566961363397,False,False,44.676225253379094,47.49424950111038,44.897059707041784,47.71508395477307,44.897059707041784,2.8180242477312887,True,True
SYN-00284,74.98684096489481,0.7340844304686772,0.3115336124472856,0.7695753113527537,True,True,73.86025652072018,77.25999831728359,71.86921984755514,75.26896164411855,75.26896164411855,3.39974179656341,True,True
SYN-00285,64.06880497218701,0.03220750782207149,0.5642448908818674,0.47233525430049006,True,False,62.1593628580256,64.82909927561384,59.35586068890921,62.02559710649745,62.02559710649745,2.6697364175882345,True,True
SYN-00286,37.8453183039896,0.5292958423068469,0.051224034422041265,0.2675839688256194,False,False,47.03871977373618,50.72653164325654,46.03788630278947,49.725698172309826,46.03788630278947,3.6878118695203614,True,True
SYN-00287,72.83750728234959,0.13002403776603344,0.14347065035283524,0.5129589645671667,True,True,66.95845463706684,70.3082606804206,69.86847371627971,73.21827975963348,73.21827975963348,3.3498060433537638,True,True
SYN-00288,42.29062082709752,0.6218172611932081,0.7758161218273649,0.4960096693826824,False,False,53.566706114468516,56.213890562324075,52.03303647478793,54.680220922643485,52.03303647478793,2.647184447855557,True,True
SYN-00289,44.995287025983046,0.5634398410524538,0.6267589438085408,0.47104013098605235,True,True,54.261491070542775,57.103072575356194,58.746814194533755,61.588395699347174,61.588395699347174,2.841581504813416,True,True
SYN-00290,54.81241806469491,0.10266312021200874,0.511610620386381,0.3848536799249244,False,False,56.49581918529329,59.279734814819726,58.00695321711943,60.790868846645864,58.00695321711943,2.783915629526433,True,True
SYN-00291,66.96474607183029,0.6989488638895592,0.666016032724394,0.7523623185578836,False,False,69.78273998870374,72.63319037156192,73.95226828851601,76.8027186713742,73.95226828851601,2.8504503828581886,True,True
SYN-00292,45.51398951274302,0.9198632724126357,0.816892993960129,0.6486540404569108,True,True,58.210571338424565,60.94516348369069,61.178409885524076,63.9130020307902,63.9130020307902,2.7345921452661246,True,True
SYN-00293,54.62462353000126,0.6436699747933743,0.9244374530133426,0.6694296817563492,True,True,62.353114904901176,64.78829371277784,59.09233959739082,61.527518405267486,61.527518405267486,2.435178807876673,False,True
SYN-00294,60.005822817947255,0.8474631239612698,0.10512112128008766,0.6262273412685248,True,True,64.20397430847623,67.97002418853674,69.62955733339895,73.39560721345946,73.39560721345946,3.766049880060504,True,True
SYN-00295,56.508021578974095,0.7231750419647379,0.1765376533085341,0.5588527796536135,True,True,61.221764975285204,64.81854601630477,67.38842944462975,70.98521048564932,70.98521048564932,3.5967810410195677,True,True
SYN-00296,46.42971062488577,0.20495867726547057,0.8946237870834377,0.41385207224491366,False,False,53.39747647263327,55.65802013064085,58.221314128815095,60.48185778682267,58.221314128815095,2.260543658007579,True,True
SYN-00297,52.46358714694315,0.5424274470575164,0.24293814275474712,0.4608669295038366,False,True,57.41250379299217,60.81931030238881,61.28651446487044,64.69332097426708,61.28651446487044,3.4068065093966373,True,True
SYN-00298,72.73498702621558,0.2087554119892847,0.4008271239229093,0.5979551125248119,True,True,68.55109335864604,71.55423037875632,64.33373173926427,67.33686875937454,67.33686875937454,3.003137020110278,True,True
SYN-00299,67.54646944368531,0.23730940163769798,0.8392147925427021,0.6458504149652406,True,True,67.16053952166784,69.52037203367264,66.27127080844197,68.63110332044677,68.63110332044677,2.359832512004796,True,True
SYN-00300,60.9320798072291,0.8938103272506903,0.14094458351289174,0.659150130077415,True,True,65.320112826756,69.05560111511201,73.63846156984408,77.37394985820009,77.37394985820009,3.7354882883560077,True,True
SYN-00301,65.00873459062564,0.847149873774794,0.8995958521519459,0.8108824215495318,True,True,70.63125988271281,73.2054410413723,64.92892404406697,67.50310520272646,67.50310520272646,2.574181158659478,True,True
SYN-00302,63.30520949039126,0.13591054456554508,0.02837196975721823,0.3841749221681716,True,True,60.34915840430755,63.87455572195449,58.076152591625195,61.60154990927214,61.60154990927214,3.525397317646945,True,True
SYN-00303,71.54891836048827,0.026892796453571677,0.9233241119180342,0.6320525061070009,True,True,68.41523575361809,70.54369598396782,64.34659035542582,66.47505058577555,66.47505058577555,2.1284602303497344,True,True
SYN-00304,48.35244841871333,0.09673018349425577,0.42123378330805294,0.2994466731494966,False,False,51.887868073349914,54.80438249013496,52.82733154905295,55.743845965838,52.82733154905295,2.9165144167850485,True,True
SYN-00305,54.35832225410945,0.7518600429471469,0.16268372036937995,0.5424798251263361,False,False,59.99852469022584,63.63042913114535,56.674577520717015,60.30648196163652,56.674577520717015,3.6319044409195036,True,True
SYN-00306,39.07462409579586,0.6143835219743441,0.5995684509683894,0.4181299122353572,True,True,50.71184764193562,53.619686726470206,51.935676577706936,54.84351566224152,54.84351566224152,2.907839084534588,True,True
SYN-00307,43.94829230545383,0.6968851708824874,0.07168439991352504,0.3863969219670266,True,True,52.428208965258996,56.16912495082995,51.20093238557676,54.94184837114772,54.94184837114772,3.740915985570956,True,True
SYN-00308,48.12753969410056,0.7641274020615872,0.39501936837934704,0.5293282501644471,True,True,56.97599749117545,60.26553213963722,57.5184935713722,60.80802821983397,60.80802821983397,3.289534648461773,True,True
SYN-00309,64.57674649659224,0.14229136306113066,0.21772591475139513,0.4416037029628612,True,True,61.98411978627958,65.22867659568305,67.46515284982438,70.70970965922785,70.70970965922785,3.244556809403473,True,True
SYN-00310,71.22408387139575,0.7176314689419817,0.4792807163536059,0.7618562891322397,True,False,71.95382913335752,75.0937237932981,70.83008118051042,73.969975840451,73.969975840451,3.139894659940582,True,True
SYN-00311,39.51185193353559,0.34417613070216235,0.7630611308978693,0.3614797309267749,False,False,49.488357326006906,52.01585369501118,47.966149717447266,50.49364608645154,47.966149717447266,2.527496369004277,True,True
SYN-00312,38.410827910055474,0.7269336413038026,0.5731773805615412,0.44639366210213693,False,False,51.07521679421264,54.07891754402223,42.46960712053911,45.473307870348705,42.46960712053911,3.0037007498095893,True,True
SYN-00313,48.86244147390191,0.6251856363886763,0.5837697297446025,0.5279660515569029,False,False,57.09715096812406,60.0340891917015,55.917515757849664,58.8544539814271,55.917515757849664,2.9369382235774344,True,True
SYN-00314,56.77109888274174,0.061246622677889384,0.023005567394311588,0.29261328502365663,False,False,55.483209524782495,58.97932448502997,60.03215349306754,63.528268453315015,60.03215349306754,3.496114960247477,True,True
SYN-00315,59.054839220186935,0.5318476119891907,0.4466890413478928,0.5762161516838163,True,True,62.42718255442661,65.52307279839937,62.64471773584216,65.74060797981491,65.74060797981491,3.0958902439727565,True,True
SYN-00316,63.29803610312872,0.43863139958756125,0.2567645899358385,0.5467249817859315,False,False,63.67983302347752,67.01400183836755,65.03397255144955,68.36814136633959,65.03397255144955,3.3341688148900226,True,True
SYN-00317,58.12159304779012,0.6709516496711135,0.787488111409511,0.6858177007854793,True,True,64.29660112407053,66.95084478179183,61.49460060965084,64.14884426737214,64.14884426737214,2.6542436577212905,True,True
SYN-00318,46.3692152837816,0.46393881473051257,0.5766689348978489,0.4381988771163952,True,True,54.158176191893546,57.02514219691203,51.511251052466996,54.37821705748548,54.37821705748548,2.866966005018483,True,True
SYN-00319,47.88059860414274,0.7803071958075558,0.8497924397700645,0.6317893704583926,True,True,58.76401641823349,61.37948135648217,57.84805495091299,60.46351988916167,60.46351988916167,2.615464938248681,True,True
SYN-00320,74.8515576289266,0.6526506485525115,0.04692535662151476,0.6983659849022905,True,True,72.06241907370843,75.81835636305242,80.54662203612361,84.3025593254676,84.3025593254676,3.7559372893439837,True,True
SYN-00321,39.5976124566469,0.02379388000485061,0.9384074596964727,0.2915537306174162,False,False,47.68242897564518,49.7867147261029,53.225061004082356,55.329346754540076,53.225061004082356,2.1042857504577164,True,True
SYN-00322,61.553498015955164,0.24275269992530157,0.05745562069708965,0.40993030955506843,True,True,60.18161779256163,63.71681071147865,66.35329338254148,69.8884863014585,69.8884863014585,3.5351929189170166,True,True
SYN-00323,62.92451389421599,0.5297472698928622,0.8131581759868926,0.6916973104177784,True,True,66.39154489433086,68.93668126529695,68.38502152804521,70.9301578990113,70.9301578990113,2.5451363709660924,True,True
SYN-00324,64.0203705047449,0.6085016075718346,0.6982239262978448,0.7051763677426964,True,True,67.27414939385025,70.0310643081894,56.892489084992526,59.649403999331675,59.649403999331675,2.7569149143391503,True,True
SYN-00325,49.9744567258245,0.16936077810206374,0.7243407270370571,0.40246574480952113,False,False,54.73564600475067,57.23381530324612,55.28076136537057,57.77893066386602,55.28076136537057,2.4981692984954464,True,True
SYN-00326,36.7646109278585,0.32415273143044876,0.4849239552891522,0.2742965079128581,True,True,46.42991477570822,49.364605208489714,41.8979140301218,44.83260446290329,44.83260446290329,2.9346904327814958,True,True
SYN-00327,55.36782150653659,0.02430344425558406,0.16082052254461587,0.2937470585174672,False,False,54.82679362347193,58.097714561782794,62.706057027471125,65.97697796578198,62.706057027471125,3.270920938310868,True,True
SYN-00328,62.938594449923634,0.39799228771742967,0.8353245894982702,0.6527200988858348,False,False,65.43532305218288,67.8813323117942,68.36990035754634,70.81590961715766,68.36990035754634,2.44600925961131,True,True
SYN-00329,60.60738799411777,0.6950675436281896,0.6853057084622826,0.6977716225925471,True,True,65.69656537905121,68.51614058817188,67.86802747042825,70.68760267954892,70.68760267954892,2.819575209120671,True,True
SYN-00330,57.393629858395926,0.5989470873646738,0.6484801647328298,0.6259230986144712,True,True,62.691356765806056,65.51811006238914,66.20091982820065,69.02767312478373,69.02767312478373,2.826753296583092,True,True
SYN-00331,67.4541014595344,0.8253074460959883,0.21327111421929223,0.7140915942817483,False,False,69.30070997434244,72.8934570260615,71.67225964045805,75.26500669217711,71.67225964045805,3.592747051719056,True,True
SYN-00332,56.61627592038849,0.441360917644783,0.5287352264337635,0.5338569845321591,False,False,60.446407595145836,63.373985214317585,51.993183193351804,54.920760812523554,51.993183193351804,2.927577619171746,True,True
SYN-00333,66.49063285730728,0.1047312281492524,0.570335819934422,0.5280897818047897,True,True,64.33810446218143,67.03496634635442,64.9251588590214,67.62202074319438,67.62202074319438,2.696861884172993,True,True
SYN-00334,42.61092074065716,0.7203694086523262,0.3767353829129757,0.44697696137831894,True,True,52.96699528229767,56.262076912254365,53.48825226212717,56.78333389208387,56.78333389208387,3.2950816299566994,False,True
SYN-00335,63.931666842563615,0.7280553684133547,0.8529992837355201,0.7661516710682107,True,True,68.79202352991527,71.37655228851867,65.11722459045934,67.70175334906274,67.70175334906274,2.584528758603397,True,True
SYN-00336,74.44077940813446,0.046457644681098365,0.01701479022396435,0.4712404923463047,True,True,66.82622693363204,70.32393357063664,69.8051398890874,73.302846526092,73.302846526092,3.4977066370046024,True,True
SYN-00337,66.20311772052521,0.563404042966769,0.19476236773303335,0.6105280741838947,True,True,66.31830833300768,69.80786680289151,62.43370297935024,65.92326144923406,65.92326144923406,3.4895584698838342,True,True
SYN-00338,41.524037434595236,0.8344577462475767,0.9060276193700202,0.5952454870721668,True,True,55.2903967799476,57.848584224016356,52.95329537191926,55.51148281598802,55.51148281598802,2.5581874440687584,True,True
SYN-00339,56.434479045289386,0.5064651309682686,0.55975629959838,0.5629221271969266,False,False,60.97315762557777,63.88675574166433,61.2958419690507,64.20944008513726,61.2958419690507,2.9135981160865643,True,True
SYN-00340,65.65155417754343,0.7285491037368851,0.42459881574435077,0.706673521159851,False,False,68.20029830827572,71.42767463652764,69.1177355870814,72.34511191533332,69.1177355870814,3.2273763282519163,True,True
SYN-00341,70.82423678153563,0.3481707257183293,0.0889451756416989,0.559565143080283,False,False,67.17690041631158,70.7175680157082,66.99306366509337,70.53373126448999,66.99306366509337,3.5406675993966163,True,True
SYN-00342,65.87326736901768,0.7227870341463261,0.20997836600502173,0.6654012328163931,True,True,67.43983352705219,70.98625949511782,77.01432581203602,80.56075178010165,80.56075178010165,3.5464259680656305,True,True
SYN-00343,63.25576287997522,0.941127503576299,0.313429341961589,0.7291446050597586,True,True,67.89898326844065,71.39940300728641,58.43519719838547,61.93561693723123,61.93561693723123,3.500419738845766,True,True
SYN-00344,68.20526567840432,0.5665180256053632,0.9098400269831405,0.7663599022670147,True,True,70.50492700373827,72.92342597606624,74.74129760101508,77.15979657334304,77.15979657334304,2.418498972327971,True,True
SYN-00345,64.30292824876503,0.489416738473486,0.1558874198360809,0.5542989081021965,False,False,64.33578694882948,67.8466641883121,67.1952759181823,70.70615315766493,67.1952759181823,3.5108772394826215,True,True
SYN-00346,59.77529213876113,0.8076768897475857,0.5633410638526123,0.7023284424076189,False,False,65.56871926358588,68.62754611268075,63.27617465096216,66.33500150005703,63.27617465096216,3.0588268490948747,True,True
SYN-00347,39.04599981806441,0.19094654728194782,0.9810895821091137,0.34897913356988636,False,False,48.8318305884339,50.955669488911205,54.25869087062251,56.38252977109981,54.25869087062251,2.1238389004773035,True,True
SYN-00348,44.32980359709555,0.5696692155950115,0.06290979946036279,0.3443347227205394,False,False,51.62336526071365,55.31383516932061,46.372388835407364,50.06285874401433,46.372388835407364,3.6904699086069614,True,True
SYN-00349,38.77673475759396,0.8511342153770262,0.5396157177010019,0.489328753972857,False,False,52.1724141862563,55.28855771739331,59.34381434592996,62.45995787706697,59.34381434592996,3.1161435311370105,True,True
SYN-00350,54.186385742166166,0.9355421302461724,0.9723015174605992,0.7625610294369026,True,False,64.59469384421979,67.10401263315198,60.87791434474594,63.38723313367813,63.38723313367813,2.5093187889321875,True,True
SYN-00351,54.97066710518188,0.4575935642445027,0.6027963919897508,0.53807293789728,False,False,59.80286770028325,62.62746989442088,56.28119132382081,59.10579351795844,56.28119132382081,2.824602194137625,True,True
SYN-00352,44.58168514545888,0.49185314776319844,0.6324758067748668,0.44107109161777414,False,False,53.44282375375333,56.240036617472626,57.757121322763425,60.55433418648272,57.757121322763425,2.797212863719299,True,True
SYN-00353,45.71411625639108,0.24926267906348387,0.19925892139509227,0.2809735271401409,False,False,50.50531268474244,53.831055642181546,53.323179051631655,56.64892200907076,53.323179051631655,3.3257429574391035,True,True
SYN-00354,38.254237008935796,0.20046020125457464,0.6029295103999529,0.27185478124829277,True,False,46.88065370744467,49.57648954247203,37.09450097915685,39.79033681418421,39.79033681418421,2.6958358350273577,True,True
SYN-00355,46.321176666664776,0.5198259445963409,0.6116890993829084,0.46622950633981675,False,False,54.714128787634465,57.556508110858275,47.03002703696577,49.87240636018958,47.03002703696577,2.8423793232238075,True,True
SYN-00356,74.84609727701584,0.2599813275229692,0.7294348147319882,0.7036078376732312,True,False,71.64755310917201,74.18339155083551,72.01198393444702,74.54782237611052,74.54782237611052,2.5358384416635023,True,True
SYN-00357,44.69664357452443,0.24318042110521365,0.2672997336968733,0.28225353893124505,False,True,50.06746062707008,53.28810123707738,59.54941039369571,62.770051003703,59.54941039369571,3.2206406100072966,True,True
SYN-00358,53.96184922397694,0.5447932744898604,0.42765808104570924,0.5200805434229927,False,False,59.144180515686735,62.2750900313631,54.38405696071845,57.51496647639482,54.38405696071845,3.1309095156763664,True,True
SYN-00359,72.89265197627421,0.06867002050437576,0.43438744010295716,0.5557973977998143,True,False,67.66713370902507,70.54988755912282,63.97539828693159,66.85815213702935,66.85815213702935,2.8827538500977523,True,True
SYN-00360,67.12557557399309,0.13536461821430557,0.5066327122518247,0.5323714732474396,False,False,64.74107191781725,67.54880515854667,73.69593769378587,76.50367093451528,73.69593769378587,2.8077332407294158,True,True
SYN-00361,43.54909185106723,0.3305236056568326,0.05609530190631207,0.2603751376781916,False,False,49.17547975607361,52.75659860604255,48.880326959871994,52.46144580984094,48.880326959871994,3.581118849968948,True,True
SYN-00362,61.087286594937396,0.7797662389218563,0.7021443511438905,0.7311582828509664,True,True,66.75344360265971,69.5901101954048,64.29273764924886,67.12940424199395,67.12940424199395,2.8366665927450923,True,True
SYN-00363,36.23417183904307,0.07291411246104562,0.2695474072742733,0.17257330250045422,False,True,43.21371422416346,46.345850169482574,47.84829160461375,50.98042754993286,47.84829160461375,3.1321359453191127,True,True
SYN-00364,45.76066279914919,0.3965666954247672,0.8266318373539306,0.46208505492957014,False,False,54.22349173226084,56.68182732394233,59.21237668992078,61.67071228160227,59.21237668992078,2.4583355916814877,True,True
SYN-00365,48.65084380629037,0.6488310599717078,0.2739618122105917,0.4648332086263465,True,True,55.90954420270477,59.32301701437474,56.71442854500564,60.12790135667561,60.12790135667561,3.4134728116699664,True,True
SYN-00366,54.89845759189721,0.7335465433151841,0.549773817256366,0.6261058808638504,True,True,61.751465050280125,64.79357759605317,67.91981896261174,70.96193150838478,70.96193150838478,3.042112545773043,True,True
SYN-00367,67.86335481106576,0.1966849969739698,0.587133288366018,0.5811018963500314,True,True,66.03319375644857,68.75083632238653,67.12636673525552,69.84400930119348,69.84400930119348,2.7176425659379575,True,True
SYN-00368,42.99828399562668,0.48301327925561754,0.21168306219976196,0.33180279505117766,True,True,50.659723080001335,54.0837051263295,50.90565249660736,54.32963454293552,54.32963454293552,3.423982046328166,True,True
SYN-00369,73.24767518917187,0.9797971718876141,0.20115430304220672,0.8016883270949701,True,True,74.25398346023145,77.94215059161195,71.59216104903193,75.28032818041243,75.28032818041243,3.688167131380497,True,True
SYN-00370,73.46557852509085,0.16865107590756123,0.9309938752225998,0.6999000882045214,True,True,70.82581014945994,73.01364487457982,68.19888103220762,70.38671575732752,70.38671575732752,2.187834725119881,True,True
SYN-00371,68.06834624237696,0.6041988873963067,0.17303440541423998,0.6399402624780546,True,True,67.77015377837243,71.31270161394923,68.73809713716062,72.28064497273742,72.28064497273742,3.5425478355767934,False,True
